,id,type,name,link,count
723,8955,2,,/author/37085335541,
724,8956,1,,/document/8790531/,
725,8957,2,,/author/37085861688,
726,8958,2,,/author/37085461230,
727,8959,1,,/document/8783621/,
728,8960,1,,/document/8440722/,
729,8961,1,,/document/8544604/,
730,8962,1,,/document/8494420/,
731,8963,2,,/author/37085799113,
732,8964,1,,/document/8479200/,
733,8965,2,,/author/37085579313,
734,8966,1,,/document/8450147/,
735,8967,1,,/document/8398385/,
736,8968,1,,/document/8283782/,
737,8969,1,,/document/8274033/,
738,8970,2,,/author/37595654900,
739,8971,1,,/document/8215914/,
740,8972,1,,/document/8101718/,
741,8973,1,,/document/8101709/,
742,8974,1,,/document/7462863/,
743,8975,2,,/author/38275962400,
744,8976,2,,/author/37269363000,
745,8977,1,,/document/7275178/,
746,8978,2,,/author/37594028400,
747,8979,2,,/author/37085577578,
748,8980,1,,/document/10509405/,
749,8981,2,,/author/37088429250,
750,8982,2,,/author/37087105206,
751,8983,1,,/document/10489938/,
752,8984,1,,/document/10420475/,
753,8985,2,,/author/37085530752,
754,8986,1,,/document/10420605/,
755,8987,1,,/document/10131308/,
756,8988,2,,/author/37089295754,
757,8989,1,,/document/9933840/,
758,8990,1,,/document/9947560/,
759,8991,1,,/document/10509515/,
760,8992,1,,/document/10292926/,
761,8993,2,,/author/37089034646,
762,8994,2,,/author/37089445859,
763,8995,2,,/author/37089445897,
764,8996,2,,/author/37278524400,
765,8997,1,,/document/10362117/,
766,8998,1,,/document/10192093/,
767,8999,2,,/author/37071154700,
768,9000,2,,/author/37090010153,
769,9001,2,,/author/37090009627,
770,9002,1,,/document/9721564/,
771,9003,1,,/document/9709833/,
772,9004,1,,/document/9462873/,
773,9005,1,,/document/9162557/,
774,9006,1,,/document/9124141/,
775,9007,1,,/document/7841349/,
776,9008,2,,/author/37086068458,
777,9009,2,,/author/37677582800,
778,9010,2,,/author/37086049715,
779,9011,2,,/author/37675922200,
780,9012,1,,/document/7841343/,
781,9013,1,,/document/10509485/,
782,9014,1,,/document/10362074/,
783,9015,1,,/document/10131636/,
784,9016,2,,/author/37088915406,
785,9017,1,,/document/10131511/,
786,9018,2,,/author/37281091000,
787,9019,2,,/author/37085374154,
788,9020,1,,/document/10109866/,
789,9021,1,,/document/9947900/,
790,9022,2,,/author/37089445975,
791,9023,1,,/document/9947914/,
792,9024,1,,/document/9813995/,
793,9025,2,,/author/37088542526,
794,9026,2,,/author/37089031881,
795,9027,2,,/author/37089965456,
796,9028,2,,/author/37278944800,
797,9029,1,,/document/9813891/,
798,9030,1,,/document/9813762/,
799,9031,1,,/document/9773384/,
800,9032,2,,/author/37086370308,
801,9033,2,,/author/37281826500,
802,9034,2,,/author/37086539835,
803,9035,1,,/document/9773723/,
804,9036,2,,/author/37085711674,
805,9037,1,,/document/9734040/,
